Area Code,Block Number,Field,Structure Name,Structure Number,Struc Type Code,Authority Type,Authority Number,Authority Status,Bus Asc Name,Complex Id Num,Maj Struc Flag,Install Date,Removal Date,Site Clear Date,District Code,Heliport Flag,Lease Number,Water Depth (feet),INCs,Latitude,Longitude,Nad Year Cd,Proj Code,Ptfrm X Location,Ptfrm Y Location,Surf N S Dist,Surf N S Code,Surf E W Dist,Surf E W Code,Attended 8 Hr,Manned 24 Hr
ST,   26,BM002,G,1,CAIS,OCS Lease,G01870,UNIT,"Cox Operating, L.L.C.",1332,N,1/21/2004,,,2,N,G01870,60,11,28.98149476,-90.18946797,27,72,2365768.26,116315.96,3256,N,1640,W,N,N
ST,   72,PL023,21,1,CAIS,OCS Lease,G01244,TERMIN,"Mariner Energy, Inc.",1358,N,11/5/2003,7/3/2012,8/8/2012,2,N,G01244,64,6,28.80982895,-90.61409957,27,72,2230380.02,52786.3020,4998,N,2866,E,N,N
ST,   41,WLDST041,B PROD,3,FIXED,OCS Lease,G24954,SOP,"Cox Operating, L.L.C.",1490,Y,9/23/2006,,,2,Y,G24954,68,3,28.93815376,-90.17356362,27,72,2371013.26,100606.92,4207,N,6885,W,Y,Y
ST,   41,WLDST041,C,1,CAIS,OCS Lease,G24954,SOP,"Cox Operating, L.L.C.",1588,N,10/22/2004,,,2,Y,G24954,70,9,28.93632816,-90.16560694,27,72,2373565.30,99968.92,4845,N,5321,E,N,N
ST,   21,ST021,GC,1,CAIS,OCS Lease, 00263,UNIT,"Cox Operating, L.L.C.",1911,N,1/1/1965,,,2,Y, 00263,55,4,28.99462809,-90.24722392,27,72,2347255.22,120911.96,1340,S,2115,E,N,N
ST,   11,,1,1,CAIS,OCS Lease,G13925,TERMIN,Talos Petroleum LLC,200,N,3/31/1999,7/26/2012,11/14/2012,2,N,G13925,30,2,29.01650128,-90.515634,27,72,2261383.02,128152.9920,561,S,3063,E,N,N
ST,   54,ST054,C,1,FIXED,OCS Lease, 00019,UNIT,Exxon Mobil Corporation,20059,Y,1/1/1964,7/29/1988,7/29/1988,2,N, 00019,65,1,28.830203,-90.407685,27,72,2296436.10,60669.80,130,S,8660,E,N,N
ST,  135,ST135,Q,1,FIXED,OCS Lease, 00462,UNIT,"Arena Offshore, LP",20607,Y,1/1/1968,,,2,Y, 00462,107,25,28.65776,-90.282151,27,72,2337212.18,-1692.36,3200,N,2600,W,N,N
ST,  151,ST135,H,2,FIXED,OCS Lease, 00463,UNIT,Chevron U.S.A. Inc.,20610,Y,1/1/1964,5/9/1994,5/9/1994,2,Y, 00463,137,3,28.616677,-90.256257,27,72,2345659.22,-16555.40,3304,N,3711,E,N,N
ST,  130,ST131,D-AUX2,3,FIXED,OCS Lease, 00456,PROD,"Arena Offshore, LP",20633,Y,1/1/1962,10/5/2018,,2,Y, 00456,160,26,28.67312981,-90.15775109,27,72,2377060.30,4284.64,2777,S,1826,E,Y,Y
ST,  128,ST135,A-AUX,1,FIXED,OCS Lease, 00498,UNIT,Chevron U.S.A. Inc.,20634,N,1/1/1968,9/7/1994,9/7/1994,2,Y, 00498,103,1,28.67011793,-90.26396489,27,72,2343004.18,2855.64,1348,S,8392,W,N,N
ST,   52,ST052,C,5,FIXED,OCS Lease,G01241,PROD,"Arena Offshore, LP",20719,Y,1/1/1985,,,2,Y,G01241,61,24,28.867854,-90.490958,27,72,2269668.002795,74155.84,1142,N,5222,W,Y,Y
ST,   54,ST054,A,1,FIXED,OCS Lease, 00019,UNIT,Exxon Mobil Corporation,20736,Y,1/1/1955,8/24/1988,8/24/1988,2,N, 00019,67,15,28.832468,-90.38999,27,72,2302096.10,61539.80,1000,S,3000,E,N,N
ST,   63,ST086,#22,1,CAIS,OCS Lease, 00599,TERMIN,Talos ERT LLC,20797,N,1/1/1969,12/25/2013,1/21/2014,2,N, 00599,84,1,28.813997,-90.217327,27,72,2357453.26,55319.80,5220,N,6675,E,N,N
ST,  161,ST176,C,1,FIXED,OCS Lease,G01248,PROD,"Arena Offshore, LP",20957,Y,1/1/1973,,,2,Y,G01248,125,26,28.580469,-90.392651,27,72,2301996.10,-30108.44,2100,N,3100,E,N,N
ST,   28,ST021,6,1,CAIS,OCS Lease,G01362,SOP,J. M. Huber Corporation,20962,N,1/1/1965,5/20/2004,7/21/2004,2,N,G01362,50,6,28.97794,-90.250146,27,72,2346378.22,114834.96,4737,N,2992,E,N,N
ST,   21,ST021,99,1,FIXED,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",20970,N,1/1/1967,2/15/2011,6/18/2011,2,N, 00263,48,3,28.993102,-90.25018,27,72,2346315.22,120347.96,776,S,3055,E,N,N
ST,   21,ST021,92,1,FIXED,OCS Lease, 00263,UNIT,"Cox Operating, L.L.C.",20972,N,1/1/1966,,,2,Y, 00263,50,2,28.999078,-90.257517,27,72,2343949.22,122498.96,2927,S,5421,E,N,N
ST,   21,ST021,71,1,WP,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",20982,N,1/1/1965,9/2/2007,12/5/2007,2,N, 00263,48,37,28.992137,-90.242043,27,72,2348920.22,120021.96,450,S,450,E,N,N
ST,   21,ST021,65,1,WP,OCS Lease, 00263,UNIT,J. M. Huber Corporation,20985,N,1/1/1964,11/3/1988,11/3/1988,2,N, 00263,49,1,28.992182,-90.247391,27,72,2347210.22,120021.96,450,S,2160,E,N,N
ST,   21,ST021,1,1,WP,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",20998,N,1/1/1958,9/26/2006,11/2/2007,2,N, 00263,37,7,29.014486,-90.271965,27,72,2339278.18,128059,6271,N,4666,W,N,N
ST,   21,ST021,13,1,FIXED,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",21064,N,1/1/1959,3/3/2011,7/22/2016,2,N, 00263,40,11,29.010607,-90.261357,27,72,2342682.18,126680,7650,N,8070,W,N,N
ST,   21,ST021,66,1,CAIS,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",21093,N,1/1/1965,10/1/2006,11/5/2007,2,N, 00263,45,5,29.001619,-90.247005,27,72,2347301.22,123454.96,3883,S,2069,E,N,N
ST,   21,ST021,45,1,CAIS,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",21099,N,1/1/1962,11/21/2013,12/6/2013,2,N, 00263,44,5,29.002364,-90.255204,27,72,2344677.22,123700.96,4129,S,4693,E,N,N
ST,   21,ST021,25,1,CAIS,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",21103,N,1/1/1961,8/9/2006,6/11/2008,2,N, 00263,40,10,29.011272,-90.257868,27,72,2343795.22,126932,7398,N,5575,E,N,N
ST,   28,ST021,4,1,CAIS,OCS Lease,G01362,SOP,J. M. Huber Corporation,21106,N,1/1/1964,5/24/2004,7/22/2004,2,N,G01362,50,2,28.986159,-90.254627,27,72,2344917.22,117809.96,1762,N,4453,E,N,N
ST,  196,ST196,B,2,WP,Right-of-Use and Easement,G30094,TERMIN,"Bandon Oil and Gas, LP",21471,Y,1/1/1989,5/10/2011,6/26/2011,2,Y,,105,19,28.51524597,-90.7285992,27,72,2194270.02,-54556,648,N,7776,E,N,Y
ST,  264,ST264,B,1,FIXED,OCS Lease,G19832,TERMIN,"Magnum Hunter Production, Inc.",1015,N,5/21/2003,5/20/2013,6/28/2013,2,Y,G19832,210,17,28.29687792,-90.42640298,27,72,2291977.06,-133333.72,2019,N,1639,W,N,N
ST,  274,ST274,A,1,FIXED,OCS Lease,G21680,TERMIN,"Apache Shelf, Inc.",1058,Y,3/13/2002,9/12/2012,10/21/2012,2,Y,G21680,265,55,28.21358378,-90.61297317,27,72,2232104.02,-164055.32,1545,S,1142,E,N,N
ST,  179,ST186,B,1,FIXED,OCS Lease,G12020,TERMIN,Fieldwood Energy Offshore LLC,137,Y,1/25/1998,7/31/2017,12/31/2017,2,Y,G12020,160,52,28.51565105,-90.27744176,27,72,2339199.18,-53358.52,4166,S,4587,W,Y,Y
ST,  299,ST300,C,1,WP,OCS Lease,G21683,TERMIN,McMoRan Oil & Gas LLC,1730,N,1/8/2006,7/28/2016,11/11/2016,2,Y,G21683,314,2,28.18009056,-90.74040713,27,72,2191107.535715,-176472.86,3089,S,3092,W,Y,Y
ST,   21,ST021,GB,1,CAIS,OCS Lease, 00263,UNIT,"Cox Operating, L.L.C.",1867,N,5/27/2006,,,2,Y, 00263,51,6,28.99189028,-90.2421021,27,72,2348902.22,119931.96,360,S,468,E,N,N
ST,   46,ST046,A,1,CAIS,OCS Lease,G24955,TERMIN,"EPL Oil & Gas, LLC",1987,Y,1/18/2007,10/29/2014,1/29/2016,2,N,G24955,67,7,28.90483607,-90.26906936,27,72,2340574.18,88194.88,1861,N,5962,W,N,N
ST,   66,ST054,D,1,FIXED,OCS Lease, 00018,UNIT,Exxon Mobil Corporation,20054,Y,1/1/1957,8/29/1991,9/19/1991,2,N, 00018,66,3,28.82599,-90.376561,27,72,2306416.10,59219.80,1320,N,1320,W,N,N
ST,   67,ST054,B,1,FIXED,OCS Lease, 00020,UNIT,"Cox Operating, L.L.C.",20055,N,1/1/1956,,,2,Y, 00020,65,61,28.813497,-90.39431,27,72,2300769.10,54629.80,5910,N,4327,E,N,N
ST,   23,BM002,DD,1,FIXED,OCS Lease, 00166,UNIT,Chevron U.S.A. Inc.,20064,Y,1/1/1963,7/21/1990,7/21/1990,2,N, 00166,53,2,28.994825,-90.155949,27,72,2376436.30,121271.96,1700,S,2450,E,N,N
ST,   23,BM002,EE,1,FIXED,OCS Lease, 00386,UNIT,"Cantium, LLC",20204,Y,1/1/1967,,,2,Y, 00386,46,50,29.020315,-90.170309,27,72,2371751.26,130494,3836,N,7623,W,Y,N
ST,  135,ST151,M,1,FIXED,OCS Lease, 00462,UNIT,Chevron U.S.A. Inc.,20606,Y,1/1/1966,11/2/2012,11/9/2012,2,Y, 00462,116,3,28.635033,-90.281892,27,72,2337371.18,-9956.40,3294,S,2759,W,N,N
ST,  151,ST135,G-CMP,4,FIXED,OCS Lease, 00463,UNIT,"Arena Offshore, LP",20618,Y,1/1/1962,,,2,Y, 00463,137,9,28.617458,-90.249359,27,72,2347870.22,-16250.40,3000,N,1500,E,Y,Y
ST,  151,ST135,PROD #1,2,FIXED,OCS Lease, 00463,UNIT,"Arena Offshore, LP",20618,Y,1/1/1962,,,2,Y, 00463,137,9,28.617186,-90.249673,27,72,2347770.22,-16350.40,3100,N,1600,E,Y,Y
ST,   26,BM002,A-QRT,2,FIXED,OCS Lease,G01361,UNIT,"Cox Operating, L.L.C.",20632,N,1/1/1971,,,2,Y,G01361,55,1,28.985357,-90.16173,27,72,2374623.30,117809.96,1762,N,4263,E,N,N
ST,  177,ST176,C,1,FIXED,OCS Lease,G01260,PROD,Chevron U.S.A. Inc.,20651,Y,1/1/1966,11/26/1991,11/26/1991,2,N,G01260,140,1,28.525452,-90.361691,27,72,2312105.10,-50033.52,7491,S,7009,W,N,N
ST,  177,ST176,E,1,FIXED,OCS Lease,G01260,PROD,"Arena Offshore, LP",20652,Y,1/1/1967,,,2,Y,G01260,141,22,28.509697,-90.380008,27,72,2306269.10,-55812.52,1712,S,1173,W,N,N
ST,   63,ST086,CA,1,FIXED,OCS Lease, 00599,TERMIN,Talos ERT LLC,20794,N,1/1/1967,5/20/2020,7/18/2020,2,N, 00599,91,24,28.80214,-90.209732,27,72,2359928.26,51031.76,5250,S,4200,E,N,N
ST,   63,ST086,23,1,CAIS,OCS Lease, 00599,TERMIN,Talos ERT LLC,20798,N,1/1/1971,6/9/2012,7/29/2012,2,N, 00599,87,4,28.816754,-90.211755,27,72,2359228.26,56339.80,4200,N,4900,E,N,N
ST,  162,ST176,A,1,FIXED,OCS Lease,G01249,TERMIN,Apache Corporation,20956,N,1/1/1966,12/3/2012,3/15/2013,2,Y,G01249,120,195,28.55726379,-90.43533296,27,72,2288360.06,-38657.48,4109,S,1978,E,N,N
ST,  161,ST176,D,2,FIXED,OCS Lease,G01248,PROD,Apache Corporation,20958,Y,1/1/1979,11/21/2007,4/30/2008,2,Y,G01248,120,2,28.552977,-90.426661,27,72,2291157.06,-40194.48,2572,S,819,W,N,N
ST,  187,ST187,B,1,CAIS,OCS Lease,G21120,TERMIN,"Energy XXI GOM, LLC",2096,N,1/15/2008,5/27/2019,7/21/2019,2,Y,G21120,162,19,28.49513146,-90.29913722,27,72,2332297.18,-60884.52,3360,N,2315,E,N,N
ST,   28,ST021,10,1,CAIS,OCS Lease,G01362,SOP,"Energy XXI GOM, LLC",20960,N,1/1/1966,11/9/2012,1/24/2013,2,N,G01362,50,6,28.98295,-90.242143,27,72,2348920.22,116680.96,2891,N,450,E,N,N
ST,   21,ST021,76,1,WP,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",20980,N,1/1/1965,10/2/2006,12/17/2007,2,N, 00263,49,12,28.992399,-90.251301,27,72,2345959.22,120088.96,517,S,3411,E,N,N
ST,   27,ST021,I,1,FIXED,OCS Lease,G01443,SOP,"Energy XXI GOM, LLC",21059,Y,1/1/1966,7/25/2005,11/2/2013,2,Y,G01443,48,15,28.98793,-90.232237,27,72,2352070.22,118521.96,1050,N,2700,W,N,N
ST,   21,ST021,36,1,WP,OCS Lease, 00263,UNIT,J. M. Huber Corporation,21065,N,1/1/1962,11/29/2003,2/16/2004,2,N, 00263,41,5,29.005036,-90.265712,27,72,2341309.18,124640.96,5069,S,6697,W,N,N
ST,   21,ST021,40,1,WP,OCS Lease, 00263,UNIT,J. M. Huber Corporation,21066,N,1/1/1962,11/20/2003,2/12/2004,2,N, 00263,43,4,29.001406,-90.26575,27,72,2341309.18,123320.96,3749,S,6697,W,N,N
ST,   21,ST021,54,1,WP,OCS Lease, 00263,UNIT,J. M. Huber Corporation,21071,N,1/1/1963,11/29/2003,3/18/2004,2,N, 00263,46,3,28.998728,-90.249501,27,72,2346513.22,122395.96,2824,S,2857,E,N,N
ST,   21,ST021,55,1,FIXED,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",21072,N,1/1/1963,9/22/2012,,2,N, 00263,47,8,28.995848,-90.252015,27,72,2345719.22,121340.96,1769,S,3651,E,N,N
ST,   28,ST021,PRD,2,FIXED,OCS Lease,G01362,SOP,"Cox Operating, L.L.C.",21108,Y,1/1/1964,,,2,Y,G01362,49,30,28.986572,-90.250704,27,72,2346170.22,117971.96,1600,N,3200,E,Y,Y
ST,   21,ST021,E,1,FIXED,OCS Lease, 00263,UNIT,"Energy XXI GOM, LLC",21162,Y,1/1/1973,3/20/2008,7/8/2008,2,N, 00263,40,19,29.024341,-90.259371,27,72,2343270.22,131680,1934,N,7156,E,N,N
ST,  165,ST172,A-PRD,2,FIXED,OCS Lease,G01251,TERMIN,Talos Petroleum LLC,21470,N,1/1/1971,6/8/2019,9/19/2019,2,Y,G01251,93,12,28.576738,-90.577214,27,72,2242754.02,-31903.93,5919,N,6092,E,N,N
ST,  196,ST196,A,1,FIXED,Right-of-Use and Easement,G30094,TERMIN,"Bandon Oil and Gas, LP",21471,Y,1/1/1971,8/20/2009,6/26/2011,2,Y,,105,64,28.515136,-90.72926,27,72,2194058.02,-54597,689,N,7988,E,N,Y
ST,  172,ST172,A,1,FIXED,OCS Lease,G01256,TERMIN,Samedan Oil Corporation,21682,Y,1/1/1965,5/30/1993,5/30/1993,2,N,G01256,107,3,28.539483,-90.574217,27,72,2243806.02,-45446.46,5500,N,5040,E,N,N
ST,   26,BM002,E,1,FIXED,OCS Lease,G02620,UNIT,"Cox Operating, L.L.C.",21749,N,1/1/1974,,,2,N,G02620,62,9,28.965362,-90.170736,27,72,2371817.26,110509.92,5696,S,7689,W,N,N
ST,  163,ST163,A,1,FIXED,OCS Lease,G03177,TERMIN,"Noble Energy, Inc.",21984,Y,1/1/1976,9/16/2006,6/27/2007,2,Y,G03177,105,35,28.571986,-90.499623,27,72,2267676.996997,-33459.44,5451,N,3231,W,N,N
ST,   86,ST086,B,1,FIXED,OCS Lease, 00605,TERMIN,Talos ERT LLC,22028,N,1/1/1977,9/12/2019,7/3/2020,2,Y, 00605,92,55,28.783495,-90.234161,27,72,2352168.22,44175.76,1606,N,2798,W,N,N
ST,   86,ST086,C,1,WP,OCS Lease,G01555,TERMIN,Odeco Oil & Gas Company,22029,N,1/1/1977,8/19/1994,8/19/1994,2,N,G01555,92,8,28.766169,-90.229122,27,72,2353843.22,37890.76,7891,N,4473,W,N,N
ST,  164,ST172,C,1,FIXED,OCS Lease,G01250,TERMIN,Talos Petroleum LLC,22145,N,7/22/1986,5/27/2019,8/1/2019,2,Y,G01250,99,51,28.56943,-90.545117,27,72,2253077.02,-34492.46,8508,N,4213,W,N,N
ST,   53,ST052,A-AUX,2,FIXED,OCS Lease,G04000,TERMIN,QuarterNorth Energy LLC,22421,Y,1/1/1980,,,2,Y,G04000,62,43,28.857253,-90.459234,27,72,2279853.02,70376.84,4921,N,4273,W,Y,Y
ST,  172,ST172,B,1,FIXED,OCS Lease,G01256,TERMIN,"Arena Offshore, LP",22452,N,1/1/1980,7/13/2015,7/22/2015,2,Y,G01256,99,19,28.554432,-90.606784,27,72,2233312.02,-40077.46,131,N,66,W,N,N
ST,   50,ST052,A,1,FIXED,Right-of-Way,G22106,EXP,Talos Energy Offshore LLC,22496,N,1/1/1981,8/20/2018,9/21/2018,2,N,G04119,58,41,28.893282,-90.460837,27,72,2279240.02,83474.88,6581,N,3660,W,N,N
ST,   50,ST052,6,1,CAIS,OCS Lease,G04119,TERMIN,Bois d'Arc Offshore Ltd.,22510,N,1/1/1981,5/4/2004,10/22/2004,2,N,G04119,58,3,28.908122,-90.465859,27,72,2277592.02,88858.88,1197,N,2012,W,N,N
ST,   77,ST077,B,1,WP,OCS Lease,G04827,TERMIN,"Millennium Offshore Group, Inc.",22996,N,1/1/1984,7/5/2001,9/23/2001,2,Y,G04827,63,4,28.769129,-90.623536,27,72,2227449.02,37966.76,5856,N,5797,E,N,N
ST,   34,ST034,C,3,FIXED,OCS Lease,G04842,TERMIN,Talos Energy Offshore LLC,23013,Y,5/9/1994,,,2,Y,G04842,50,4,28.91421084,-90.48643626,,,2270991.02,91023.88,968,S,6545,W,N,N
ST,   34,ST034,B,2,FIXED,OCS Lease,G04842,TERMIN,Talos Energy Offshore LLC,23013,N,1/1/1984,,,2,Y,G04842,50,17,28.913955,-90.486817,27,72,2270870.02,90929.88,874,S,6424,W,N,N
ST,   53,ST052,C (5),1,CAIS,OCS Lease,G04000,TERMIN,QuarterNorth Energy LLC,23534,N,1/1/1987,11/6/2021,12/3/2021,2,Y,G04000,62,28,28.845464,-90.461707,27,72,2279094.02,66083.80,5544,S,3514,W,N,N
ST,   34,ST034,11,1,CAIS,OCS Lease,G04842,TERMIN,Bois d'Arc Offshore Ltd.,23825,N,1/1/1989,5/7/2004,10/26/2004,2,N,G04842,52,8,28.92718,-90.478088,27,72,2273627.02,95759.88,5704,S,1953,E,N,N
ST,  206,ST206,A,1,FIXED,Right-of-Use and Easement,G30291,TERMIN,Fieldwood Energy LLC,23851,Y,1/1/1988,,,2,Y,,173,44,28.42974538,-90.30798185,27,72,2329668.18,-84689.60,2351,S,4944,E,N,N
ST,   38,ST037,A,1,FIXED,OCS Lease,G09637,PROD,"Arena Offshore, LP",23881,Y,1/1/1991,,,2,Y,G09637,56,45,28.936806,-90.31388,27,72,2326131.14,99689.92,5124,N,6277,W,N,N
ST,   68,ST054,CAISS. #1,1,FIXED,Right-of-Use and Easement,G30267,Approved,Fieldwood Energy LLC,24108,N,1/1/1994,,,2,Y,,64,32,28.80374292,-90.4271773,27,72,2290270.06,50997.76,5216,S,68,E,N,N
ST,   86,ST086,E,1,FIXED,OCS Lease, 00605,TERMIN,Talos ERT LLC,24161,Y,1/24/1994,5/21/2019,,2,Y, 00605,100,25,28.78200274,-90.22164212,27,72,2356184.22,43671.76,2110,N,6814,W,N,N
ST,  229,ST229,A,1,FIXED,OCS Lease,G13938,PROD,"W & T Offshore, Inc.",24237,Y,5/8/1996,,,2,Y,G13938,230,40,28.38550354,-90.13613319,27,72,2385086.73,-100243.64,1555,S,141,E,Y,Y
ST,  127,WILD,A,1,CAIS,OCS Lease,G33109,PROD,Walter Oil & Gas Corporation,2520,N,3/15/2013,,,2,Y,G33109,85,4,28.68919567,-90.33219475,27,72,2321059.14,9595.68,6670,N,1205,W,N,N
ST,   41,WILD,1,1,FIXED,OCS Lease,G16415,TERMIN,El Paso Production GOM Inc.,353,Y,11/24/1998,8/21/2002,9/3/2002,2,Y,G16415,68,2,28.90522297,-90.26125574,27,72,2343073.22,88358.88,1697,N,6297,E,N,N
ST,   86,WILD,2,1,CAIS,OCS Lease,G14520,TERMIN,El Paso Production GOM Inc.,360,N,11/12/1998,9/13/2003,10/23/2003,2,N,G14520,102,1,28.76381596,-90.21922712,27,72,2357022.26,37065.72,6042,S,7106,E,N,N
ST,  212,WILD,A,1,FIXED,OCS Lease,G14538,TERMIN,El Paso Production Company,390,Y,1/28/1999,12/12/2003,1/19/2005,2,Y,G14538,137,2,28.43232569,-90.58528435,27,72,2240506.02,-84441.08,2610,N,8340,E,N,N
ST,   72,,T-21-VALVE,1,FIXED,Right-of-Way,G01693,ACT,"Sea Robin Pipeline Company, LLC",25016,N,3/3/1972,,,2,N,,135,,28.78922293,-90.60842194,,,2232246.02,45304.3020,12480,N,1000,E,N,N
ST,  144,ST172,A,1,CAIS,OCS Lease,G05604,TERMIN,"Hughes Eastern Petroleum, Inc.",23812,N,1/1/1988,2/5/1994,2/5/1994,2,N,G05604,90,,28.59513,-90.560163,27,72,2248183.02,-25178.93,806,S,663,E,N,N
ST,  143,ST172,D,1,WP,OCS Lease,G06767,TERMIN,Apache Corporation,24230,N,1/1/1995,9/3/2000,11/2/2000,2,N,G06767,81,,28.59649516,-90.60855714,27,72,2232646.02,-24783.93,1201,S,600,E,N,N
ST,  134,ST135,N,1,FIXED,OCS Lease, 00461,UNIT,Chevron U.S.A. Inc.,20577,Y,1/1/1967,7/12/1997,7/12/1997,2,N, 00461,130,,28.649008,-90.232814,27,72,2353069.22,-4726.36,6234,N,3699,W,N,N
ST,   21,ST021,FLR,2,FIXED,,,,"Cox Operating, L.L.C.",20966,N,1/1/1956,12/6/1995,12/6/1995,2,Y, 00263,46,,28.99440365,-90.24999443,,,2346370.22,120821.96,1250,S,3000,E,Y,Y
ST,   24,BM002,FLR,2,FIXED,,,,Chevron U.S.A. Inc.,20052,N,1/1/1960,12/10/1996,12/10/1996,2,N, 00387,51,,29.01759722,-90.13255841,,,2383827.73,129630,4700,N,1400,E,N,N
ST,   27,ST021,17,1,CAIS,OCS Lease,G01443,SOP,Chevron U.S.A. Inc.,21044,N,1/1/1968,6/5/1997,10/2/1998,2,Y,G01443,49,,28.982143,-90.230893,27,72,2352520.22,116421.96,3150,N,3150,W,N,N
ST,   26,BM002,2,1,CAIS,OCS Lease,G02620,UNIT,"EPL Oil & Gas, LLC",2002,N,,,,2,N,G02620,63,,28.95088871,-90.18468794,27,72,2367408.26,105201.92,388,S,3280,W,,N
ST,  179,ST186,A-VALVE,1,WP,Right-of-Way,G01693G,RELQ,"Black Elk Energy Offshore Operations, LLC",21683,N,1/1/1967,7/19/2016,8/20/2016,2,N,,160,,28.506728,-90.285267,27,72,2336715.18,-56626.52,898,S,2103,W,N,N
ST,   34,ST034,9,1,CAIS,OCS Lease,G04842,TERMIN,Kerr-McGee Corporation,22962,N,1/1/1984,11/4/1993,11/4/1993,2,N,G04842,53,,28.913407,-90.4944,27,72,2268445.02,90712.88,657,S,3999,W,N,N
ST,  177,ST176,F,1,WP,OCS Lease,G01260,PROD,"Arena Offshore, LP",1734,N,8/12/2005,8/14/2017,9/26/2017,2,N,G01260,140,,28.5266842,-90.36425992,27,72,2311276.10,-49592.48,6826,N,6180,W,N,N
ST,   51,ST052,5 (30 & 30D),2,CAIS,OCS Lease,G01240,PROD,Chevron U.S.A. Inc.,23269,N,1/1/1987,11/20/2008,12/6/2008,2,N,G01240,58,,28.908357,-90.490382,27,72,2269744.02,88885.88,1170,N,5836,E,N,N
ST,   23,BM002,FLR,2,FIXED,,,,"Cantium, LLC",20065,N,1/1/1957,11/17/1995,11/17/1995,2,Y, 00386,44,,29.02797243,-90.15446632,,,2376786.30,133330,1000,N,2100,E,N,N
ST,   23,BM002,6,1,CAIS,OCS Lease, 00386,UNIT,Chevron U.S.A. Inc.,21673,N,1/1/1963,12/31/1973,12/31/1973,2,N, 00386,48,,29.019667,-90.156018,27,72,2376321.30,130305,4025,N,2565,E,N,N
ST,   75,SS139,5,1,CAIS,OCS Lease,G22738,PROD,"Contango Operators, Inc.",2484,N,,,,2,,G22738,64,,28.7667353,-90.72585723,27,72,2194666.02,36907.7640,6915,N,7380,E,,N
ST,  144,ST172,A,1,FIXED,OCS Lease,G12965,TERMIN,Apache Corporation,23803,Y,1/1/1989,9/13/1992,9/13/1992,2,N,G12965,89,,28.593912,-90.596108,27,72,2236648.02,-25697.93,287,S,3402,W,N,N
ST,  151,ST135,PRD Flare PL,7,FIXED,,,,"Arena Offshore, LP",20618,N,1/1/1962,6/7/1999,8/29/2000,2,Y, 00463,137,,28.61745064,-90.24842387,,,2348170.22,-16250.40,3000,N,1200,E,Y,Y
ST,   27,ST021,FLR,2,FIXED,,,,"Energy XXI GOM, LLC",21059,N,1/1/1966,12/11/1995,12/11/1995,2,Y,G01443,48,,28.98709688,-90.23130764,,,2352370.22,118221.96,1350,N,3000,W,N,N
ST,   24,BM002,U-Aux,2,CAIS,OCS Lease, 00387,UNIT,"Cantium, LLC",20049,N,1/1/1980,,,2,Y, 00387,50,,29.02607589,-90.14247395,27,72,2380626.30,132680,1650,N,1740,W,Y,Y
ST,   47,,1,1,CAIS,OCS Lease,G21664,TERMIN,Chevron U.S.A. Inc.,1618,N,6/12/2005,7/28/2009,9/24/2009,2,N,G21664,68,,28.88412627,-90.3258013,27,72,2322486.14,80499.84,5202,S,2632,W,,N
ST,   69,,CG,1,CAIS,OCS Lease,G16422,EXPIR,Chevron U.S.A. Inc.,632,N,2/8/2000,10/11/2002,12/8/2002,2,N,G16422,65,,28.82279855,-90.50451716,27,72,2265446.02,57739.80,2800,N,1000,W,N,N
ST,  144,WILD,#2,1,CAIS,OCS Lease,G21667,TERMIN,McMoRan Oil & Gas LLC,2420,N,,,,2,,G21667,85,,,,,,,,,,,,,N
ST,   77,ST077,5,1,CAIS,OCS Lease,G04827,TERMIN,ATP Oil & Gas Corporation,1724,N,7/1/2005,4/25/2010,5/5/2010,2,Y,G04827,63,,28.77691644,-90.60606658,27,72,2233029.02,40833.7640,2989,N,217,E,,N
ST,   50,ST052,7,1,CAIS,OCS Lease,G04119,TERMIN,Kerr-McGee Corporation,22511,N,1/1/1981,9/24/1991,9/24/1991,2,N,G04119,58,,28.89431,-90.450489,27,72,2282549.02,83873.88,6182,N,6969,W,N,N
ST,   24,BM002,CJ,1,WP,OCS Lease, 00387,UNIT,Chevron U.S.A. Inc.,20053,N,1/1/1959,7/12/1999,8/18/2000,2,Y, 00387,49,,29.01561701,-90.14303559,27,72,2380486.30,128875,5455,N,1600,W,N,N
ST,  241,ST245,A,1,CAIS,OCS Lease,G12976,TERMIN,Burlington Resources Offshore Inc.,24261,N,1/17/1996,1/25/1998,3/4/1998,2,Y,G12976,185,,28.34730183,-90.63114494,27,72,2225951.02,-115457.16,5703,N,7295,E,N,N
ST,  177,ST176,B-QRTRS,3,FIXED,OCS Lease,G01260,PROD,Chevron U.S.A. Inc.,20650,N,1/1/1971,8/27/1994,8/27/1994,2,Y,G01260,140,,28.513185,-90.372732,27,72,2308596.10,-54524.52,3000,S,3500,W,Y,Y
